election_year,state,pc_name,candidate,sex,age,category,party,party_symbol,general_votes,postal_votes,total_votes,total_electors,election_result_id,state_id
2019,Maharashtra,Beed,"Ganesh Navnathrao Karande",M,33,GEN,MAHKRS,Diamond,2757,4,2761,2045405,12277,NULL
2019,Maharashtra,Beed,"Ramesh Ramkisan Gavhane",M,26,GEN,DSPVAD,Harmonium,1234,4,1238,2045405,12278,NULL
2019,Maharashtra,Beed,"Pro. Vishnu Jadhav",M,62,GEN,VBA,"Cup & Saucer",91972,167,92139,2045405,12279,NULL
2019,Maharashtra,Beed,"Shinde Chandraparkash Ganpatrao",M,63,SC,APoI,Coat,1580,2,1582,2045405,12280,NULL
2019,Maharashtra,Beed,"Sayyad Mujammil Sayyad Jamil",M,27,GEN,SP,Bicycle,1224,1,1225,2045405,12281,NULL
2019,Maharashtra,Beed,"Sadek Muniroddin Shaikh",M,31,GEN,BARESP,"Air Conditioner",675,2,677,2045405,12282,NULL
2019,Maharashtra,Beed,"Anwar Khan Mirza Khan",M,38,GEN,IND,Chakki,788,0,788,2045405,12283,NULL
2019,Maharashtra,Beed,"Kalidas Pandharinath Apet",M,52,GEN,IND,Kettle,1549,1,1550,2045405,12284,NULL
2019,Maharashtra,Beed,"Kolekar Ganesh Bhausaheb",M,32,GEN,IND,"Gas Cylinder",823,1,824,2045405,12285,NULL
2019,Maharashtra,Beed,"Khan Majahar Habib",M,43,GEN,IND,Grapes,1339,0,1339,2045405,12286,NULL
2019,Maharashtra,Beed,"Galeb Khan Jabbar Khan Pathan",M,49,GEN,IND,Batsman,1209,0,1209,2045405,12287,NULL
2019,Maharashtra,Beed,"Chavhan Sampat Ramsing",M,57,GEN,IND,Ship,16778,14,16792,2045405,12288,NULL
2019,Maharashtra,Beed,"Jagtap Nilesh Murlidhar",M,37,GEN,IND,Helicopter,3485,0,3485,2045405,12289,NULL
2019,Maharashtra,Beed,"Jamir Bashir Shaikh",M,40,GEN,IND,Binoculars,1508,1,1509,2045405,12290,NULL
2019,Maharashtra,Beed,"Jubair Munshi Qureshi",M,40,GEN,IND,Table,778,0,778,2045405,12291,NULL
2019,Maharashtra,Beed,"Tukaram Vyankati Chate",M,63,GEN,IND,Bat,398,1,399,2045405,12292,NULL
2019,Maharashtra,Beed,"Nisar Ahmed",M,62,GEN,IND,"Battery Torch",412,0,412,2045405,12293,NULL
2019,Maharashtra,Beed,"Pathan Musakhan Yunus Khan",M,45,GEN,IND,"Auto- Rickshaw",585,0,585,2045405,12294,NULL
2019,Maharashtra,Beed,"Pathan Sarfaraj Khan Mehtab Khan",M,33,GEN,IND,"Sewing Machine",633,0,633,2045405,12295,NULL
2019,Maharashtra,Beed,"Patil Yashashri Pramod",F,27,GEN,IND,Bangles,1329,5,1334,2045405,12296,NULL
2019,Maharashtra,Beed,"Pandit Damodhar Khande",M,38,GEN,IND,"Tractor Chalata Kisan",466,0,466,2045405,12297,NULL
2019,Maharashtra,Beed,"Bajarang Digambar Sonawane",M,68,GEN,IND,Belt,1379,0,1379,2045405,12298,NULL
2019,Maharashtra,Beed,"Mujib Naimuddin Inamdar",M,33,GEN,IND,"Carrom Board",6152,0,6152,2045405,12299,NULL
2019,Maharashtra,Beed,"Rajeshkumar Annasaheb Bhadagale",M,38,SC,IND,Cauliflower,3895,2,3897,2045405,12300,NULL
2019,Maharashtra,Beed,"Vijay Rangnath Salve",M,46,SC,IND,Hat,3456,1,3457,2045405,12301,NULL
2019,Maharashtra,Beed,"Veer Shesherao Chokhoba",M,58,SC,IND,Football,1713,2,1715,2045405,12302,NULL
2019,Maharashtra,Beed,"Adv. Sharad Bahinaji Kamble",M,39,SC,IND,Ring,1926,1,1927,2045405,12303,NULL
2019,Maharashtra,Beed,"Shivaji Narayanrao Kavthekar",M,55,GEN,IND,Truck,1989,1,1990,2045405,12304,NULL
2019,Maharashtra,Beed,"Shaikh Yashid Shaikh Tayyab",M,34,GEN,IND,"Road Roller",2052,0,2052,2045405,12305,NULL
2019,Maharashtra,Beed,"Shaikh Sadek Shaikh Ibrahim",M,35,GEN,IND,Almirah,1322,1,1323,2045405,12306,NULL
2019,Maharashtra,Beed,"Sayyad Minhaj",M,44,GEN,IND,Balloon,386,0,386,2045405,12307,NULL
2019,Maharashtra,Beed,"Sajan Raees Choudhari",M,29,GEN,IND,Apple,477,0,477,2045405,12308,NULL
2019,Maharashtra,Beed,NOTA,Unknown,46,Unknown,NOTA,NOTA,2490,10,2500,2045405,12309,NULL
2019,Maharashtra,Osmanabad,"Omprakash Bhupalsinh Alias Pawan Rajenimbalkar",M,35,GEN,SHS,"Bow And Arrow",591605,5035,596640,1889740,12310,NULL
2019,Maharashtra,Osmanabad,"Ranajagjitsinha Padmasinha Patil",M,47,GEN,NCP,Clock,464747,4327,469074,1889740,12311,NULL
2019,Maharashtra,Osmanabad,"Dr. Shivaji Pandharinath Oman",M,62,SC,BSP,Elephant,5903,38,5941,1889740,12312,NULL
2019,Maharashtra,Osmanabad,"Arjun (Dada) Salgar",M,39,GEN,VBA,"Cup & Saucer",98108,471,98579,1889740,12313,NULL
2019,Maharashtra,Osmanabad,"Annasaheb Ramchandra Rathod",M,50,GEN,BBKD,"Coconut Farm",1882,19,1901,1889740,12314,NULL
2019,Maharashtra,Osmanabad,"Deepak Mahadav Tate",M,36,SC,BEPP,"Road Roller",1428,6,1434,1889740,12315,NULL
2019,Maharashtra,Osmanabad,"Phulsure Vishwanath Sadashiv",M,67,ST,KKJHS,Tiller,1315,7,1322,1889740,12316,NULL
2019,Maharashtra,Osmanabad,"Aryanraje Kisanrao Shinde",M,38,SC,IND,"Tractor Chalata Kisan",1372,2,1374,1889740,12317,NULL
2019,Maharashtra,Osmanabad,"Gore Netaji Nagnathrao",M,62,GEN,IND,Whistle,6672,7,6679,1889740,12318,NULL
2019,Maharashtra,Osmanabad,"Jagannath Nivrutti Munde",M,41,GEN,IND,Helicopter,2587,5,2592,1889740,12319,NULL
2019,Maharashtra,Osmanabad,"Tukaram Dasrao Gangawane",M,68,SC,IND,Television,1716,1,1717,1889740,12320,NULL
2019,Maharashtra,Osmanabad,"Dr. Vasant Raghunath Munde",M,72,GEN,IND,"Sewing Machine",1929,1,1930,1889740,12321,NULL
2019,Maharashtra,Osmanabad,"Shankar Pandurang Gaikwad",M,33,GEN,IND,"Ganna Kisan",2066,3,2069,1889740,12322,NULL
2019,Maharashtra,Osmanabad,"Sayyad Sultan Ladkhan",M,46,GEN,IND,"Gas Stove",3452,2,3454,1889740,12323,NULL
2019,Maharashtra,Osmanabad,NOTA,Unknown,46,Unknown,NOTA,NOTA,9986,38,10024,1889740,12324,NULL
2019,Maharashtra,Latur,"Kamant Machhindra Gunwantrao",M,59,SC,INC,Hand,370835,1549,372384,1886657,12325,NULL
2019,Maharashtra,Latur,"Dr.Siddharthkumar Digambarrao Suryawanshi",M,40,SC,BSP,Elephant,6509,40,6549,1886657,12326,NULL
2019,Maharashtra,Latur,"Sudhakar Tukaram Shrangare",M,57,SC,BJP,Lotus,657590,3905,661495,1886657,12327,NULL
2019,Maharashtra,Latur,"Arun Ramrao Sontakke",M,40,SC,BARESP,"Air Conditioner",5199,9,5208,1886657,12328,NULL
2019,Maharashtra,Latur,"Dattu Prabhakar Karanjikar",M,40,SC,BMUP,Cot,2184,10,2194,1886657,12329,NULL
2019,Maharashtra,Latur,"Ram Garkar",M,59,SC,VBA,Whistle,111780,475,112255,1886657,12330,NULL
2019,Maharashtra,Latur,"Rupesh Shamrao Shanke",M,26,SC,STBP,"Cup & Saucer",4329,27,4356,1886657,12331,NULL
2019,Maharashtra,Latur,"Kamble Madhukar Sambhaji",M,65,SC,IND,Almirah,1324,2,1326,1886657,12332,NULL
2019,Maharashtra,Latur,"Papita Raosaheb Randive",F,38,SC,IND,Camera,2091,4,2095,1886657,12333,NULL
2019,Maharashtra,Latur,"Ramesh Nivruti Kamble",M,48,SC,IND,"Gas Cylinder",2112,4,2116,1886657,12334,NULL
2019,Maharashtra,Latur,NOTA,Unknown,46,Unknown,NOTA,NOTA,6511,53,6564,1886657,12335,NULL
2019,Maharashtra,Solapur,"Shri. Sha. Bra. Dr. Jai Sidheshwar Shivachary Mahaswamiji",M,63,SC,BJP,Lotus,523352,1633,524985,1851654,12336,NULL
2019,Maharashtra,Solapur,"Shinde Sushilkumar Sambhajirao",M,77,SC,INC,Hand,365274,1103,366377,1851654,12337,NULL
2019,Maharashtra,Solapur,"Prof. Dr. Arjun Gena Ohal",M,52,SC,BMUP,Cot,3874,6,3880,1851654,12338,NULL
2019,Maharashtra,Solapur,"Ambedkar Prakash Yashvant",M,64,SC,VBA,"Cup & Saucer",169523,484,170007,1851654,12339,NULL
2019,Maharashtra,Solapur,"Krishna Nagnath Bhise",M,34,SC,BAHUMP,Whistle,2051,2,2053,1851654,12340,NULL
2019,Maharashtra,Solapur,"Vishnu Sidram Gaidhankar",M,34,SC,BPSJP,"Coconut Farm",824,1,825,1851654,12341,NULL
2019,Maharashtra,Solapur,"Shrivenkateswar Maha Swamiji (Katakdhond. D. G.)",M,31,SC,HJP,"Tractor Chalata Kisan",1826,4,1830,1851654,12342,NULL
2019,Maharashtra,Solapur,"Ughade Ashok Bhagavanrao",M,65,SC,IND,Camera,985,1,986,1851654,12343,NULL
2019,Maharashtra,Solapur,"Khandare Sudarshan Raichand",M,33,SC,IND,Table,959,1,960,1851654,12344,NULL
2019,Maharashtra,Solapur,"Adv. Manisha Manohar Karande",F,37,SC,IND,Television,1545,5,1550,1851654,12345,NULL
2019,Maharashtra,Solapur,"Malhari Gulab Patole",M,70,SC,IND,"Bicycle Pump",1378,2,1380,1851654,12346,NULL
2019,Maharashtra,Solapur,"Adv. Vikram Uttam Kasabe",M,43,SC,IND,"Gas Cylinder",1473,1,1474,1851654,12347,NULL
2019,Maharashtra,Solapur,"Shrimant Muralidhar Maske",M,49,SC,IND,"Battery Torch",2015,1,2016,1851654,12348,NULL
2019,Maharashtra,Solapur,NOTA,Unknown,46,Unknown,NOTA,NOTA,6175,16,6191,1851654,12349,NULL
2019,Maharashtra,Madha,"Aappa Aaba Lokare",M,48,SC,BSP,Elephant,6839,44,6883,1909574,12350,NULL
2019,Maharashtra,Madha,"Ranjeetsinha Hindurao Naik- Nimbalkar",M,42,GEN,BJP,Lotus,583191,3123,586314,1909574,12351,NULL
2019,Maharashtra,Madha,"Sanjaymama Vitthalrao Shinde",M,50,GEN,NCP,Clock,498441,2109,500550,1909574,12352,NULL
2019,Maharashtra,Madha,"Navnath Bhimrao Patil",M,32,GEN,HiPPa,"Brief Case",3743,7,3750,1909574,12353,NULL
2019,Maharashtra,Madha,"Nanaso Ramhari Yadav",M,39,GEN,BPSJP,"Gas Cylinder",1384,2,1386,1909574,12354,NULL
2019,Maharashtra,Madha,"Bramhakumari Pramilaben",F,58,GEN,ABEP,"Man Blowing Turha",1002,4,1006,1909574,12355,NULL
2019,Maharashtra,Madha,"Keskar Maruti Shivram",M,63,GEN,BJAZP,"Cup & Saucer",6584,23,6607,1909574,12356,NULL
2019,Maharashtra,Madha,"Er. Ramchandra Mayyappa Ghutukade",M,27,GEN,BARESP,"Air Conditioner",1078,5,1083,1909574,12357,NULL
2019,Maharashtra,Madha,"Adv. Vijayrao More",M,78,GEN,VBA,Key,51349,183,51532,1909574,12358,NULL
2019,Maharashtra,Madha,"Shahajahan Paigambar Shaikh",M,47,GEN,BAHUMP,Whistle,4811,3,4814,1909574,12359,NULL
2019,Maharashtra,Madha,"Sunil Gunda Jadhav",M,37,GEN,BMUP,Cot,2017,7,2024,1909574,12360,NULL
2019,Maharashtra,Madha,"Ajinath Laxman Kevate",M,46,GEN,IND,Table,1510,2,1512,1909574,12361,NULL
2019,Maharashtra,Madha,"Ajinkya Aakaram Salunkhe",M,27,GEN,IND,"Lady Purse",1736,4,1740,1909574,12362,NULL
2019,Maharashtra,Madha,"Annaso Sukhadev Maske",M,53,SC,IND,"Battery Torch",3222,0,3222,1909574,12363,NULL
2019,Maharashtra,Madha,"Aware Siddheshwar Bharat",M,27,GEN,IND,Matchbox,1910,1,1911,1909574,12364,NULL
2019,Maharashtra,Madha,"Dattatrya Bhanudas Khatke Alias Bandunana Khatke",M,44,GEN,IND,"Tractor Chalata Kisan",2399,0,2399,1909574,12365,NULL
2019,Maharashtra,Madha,"Dilip Ramchandra Jadhav",M,50,GEN,IND,Frock,1935,0,1935,1909574,12366,NULL
2019,Maharashtra,Madha,"Daulat Umaji Shitole",M,43,GEN,IND,Tent,12859,10,12869,1909574,12367,NULL
2019,Maharashtra,Madha,"Nandu Sambhaji More",M,46,SC,IND,"Hockey & Ball",2211,3,2214,1909574,12368,NULL
2019,Maharashtra,Madha,"Mohan Vishnu Raut",M,35,GEN,IND,Truck,973,0,973,1909574,12369,NULL
2019,Maharashtra,Madha,"Ramdas Mane",M,58,GEN,IND,"Pen Nib With Seven Rays",3010,6,3016,1909574,12370,NULL
2019,Maharashtra,Madha,"Rohit More",M,37,GEN,IND,Television,1118,1,1119,1909574,12371,NULL
2019,Maharashtra,Madha,"Vijayraj Balasaheb Mane Deshmukh",M,27,GEN,IND,Bat,661,1,662,1909574,12372,NULL
2019,Maharashtra,Madha,"Adv. Vijayanand Shankarrao Shinde",M,62,GEN,IND,"Diesel Pump",626,3,629,1909574,12373,NULL
2019,Maharashtra,Madha,"Vishvambhar Narayan Kashid",M,65,GEN,IND,Tiller,1156,1,1157,1909574,12374,NULL
2019,Maharashtra,Madha,"Adv. Sachin Bhaskar Jore",M,36,GEN,IND,"Auto- Rickshaw",752,0,752,1909574,12375,NULL
2019,Maharashtra,Madha,"Sachin Dnyaneshwar Padalkar",M,30,GEN,IND,"Ganna Kisan",1191,6,1197,1909574,12376,NULL
2019,Maharashtra,Madha,"Savita Ankush Aiwle",F,40,GEN,IND,Almirah,1445,6,1451,1909574,12377,NULL
2019,Maharashtra,Madha,"Santosh Balasaheb Bichukale",M,33,GEN,IND,Helicopter,1418,0,1418,1909574,12378,NULL
2019,Maharashtra,Madha,"Sandip Janaradhan Kharat",M,39,SC,IND,Ring,5002,2,5004,1909574,12379,NULL
2019,Maharashtra,Madha,"Sandip Vitthal Pol",M,46,GEN,IND,"Chapati Roller",1517,7,1524,1909574,12380,NULL
2019,Maharashtra,Madha,NOTA,Unknown,46,Unknown,NOTA,NOTA,3642,24,3666,1909574,12381,NULL
2019,Maharashtra,Sangli,"Shankar (Dada) Mane",M,31,SC,BSP,Elephant,5418,58,5476,1809109,12382,NULL
2019,Maharashtra,Sangli,"Sanjaykaka Patil",M,54,GEN,BJP,Lotus,503615,5380,508995,1809109,12383,NULL
2019,Maharashtra,Sangli,"Anand Shankar Nalage (Patil)",M,50,GEN,BALP,"Plate Containing Food",7192,21,7213,1809109,12384,NULL
2019,Maharashtra,Sangli,"Gopichand Kundlik Padalkar",M,36,GEN,VBA,"Cup & Saucer",297349,2885,300234,1809109,12385,NULL
2019,Maharashtra,Sangli,"Dr. Rajendra Namdev Kavthekar",M,43,SC,BMUP,Cot,3572,14,3586,1809109,12386,NULL
2019,Maharashtra,Sangli,"Vishal Prakashbapu Patil",M,38,GEN,SWP,Bat,342016,2627,344643,1809109,12387,NULL
2019,Maharashtra,Sangli,"Abhijit Wamanrao Awade Bichukle",M,43,SC,IND,Television,2337,5,2342,1809109,12388,NULL
2019,Maharashtra,Sangli,"Adhikrao Sampat Channe",M,39,GEN,IND,"Gas Stove",1321,2,1323,1809109,12389,NULL
2019,Maharashtra,Sangli,"Dattatray Pandit Patil",M,47,GEN,IND,"Bicycle Pump",1274,2,1276,1809109,12390,NULL
2019,Maharashtra,Sangli,"Narayan Chandar Mulik",M,45,GEN,IND,Helicopter,2682,3,2685,1809109,12391,NULL
2019,Maharashtra,Sangli,"Bhaktraj Raghunath Thigale",M,54,GEN,IND,Table,1864,6,1870,1809109,12392,NULL
2019,Maharashtra,Sangli,"Himmat Pandurang Koli",M,47,GEN,IND,Whistle,3690,40,3730,1809109,12393,NULL
2019,Maharashtra,Sangli,NOTA,Unknown,46,Unknown,NOTA,NOTA,6493,92,6585,1809109,12394,NULL
2019,Maharashtra,Satara,"Anand Ramesh Thorawade",M,39,SC,BSP,Elephant,6826,137,6963,1848489,12395,NULL
2019,Maharashtra,Satara,"Shrimant Chh. Udayanraje Pratapsinhmaharaj Bhonsle",M,53,GEN,NCP,Clock,576078,2948,579026,1848489,12396,NULL
2019,Maharashtra,Satara,"Narendra Annasaheb Patil",M,44,GEN,SHS,"Bow And Arrow",449661,2837,452498,1848489,12397,NULL
2019,Maharashtra,Satara,"Dilip Shrirang Jagtap",M,48,SC,BARESP,"Air Conditioner",5036,19,5055,1848489,12398,NULL
2019,Maharashtra,Satara,"Sahadeo Kerappa Aiwale",M,63,SC,VBA,"Cup & Saucer",40563,110,40673,1848489,12399,NULL
2019,Maharashtra,Satara,"Abhijit Wamanrao Bichukale",M,43,SC,IND,Television,2399,13,2412,1848489,12400,NULL
2019,Maharashtra,Satara,"Punjabrao Mahadev Patil (Talgaonkar)",M,53,GEN,IND,"Plate Containing Food",5128,13,5141,1848489,12401,NULL
2019,Maharashtra,Satara,"Shailendra Ramakant Veer",M,44,GEN,IND,"Walking Stick",5830,16,5846,1848489,12402,NULL
2019,Maharashtra,Satara,"Sagar Sharad Bhise",M,31,SC,IND,Whistle,8572,21,8593,1848489,12403,NULL
2019,Maharashtra,Satara,NOTA,Unknown,46,Unknown,NOTA,NOTA,9167,60,9227,1848489,12404,NULL
2019,Maharashtra,"Ratnagiri - Sindhudurg","Kishor Sidu Varak",M,29,GEN,BSP,Elephant,6822,46,6868,1455577,12405,NULL
2019,Maharashtra,"Ratnagiri - Sindhudurg","Navinchandra Bhalchandra Bandivadekar",M,62,GEN,INC,Hand,63013,286,63299,1455577,12406,NULL
2019,Maharashtra,"Ratnagiri - Sindhudurg","Vinayak Raut",M,65,GEN,SHS,"Bow And Arrow",456013,2009,458022,1455577,12407,NULL
2019,Maharashtra,"Ratnagiri - Sindhudurg","Nilesh Narayan Rane",M,38,GEN,MSHP,Refrigerator,278626,1074,279700,1455577,12408,NULL
2019,Maharashtra,"Ratnagiri - Sindhudurg","Bhikuram Kashiram Palkar",M,63,SC,BMUP,Cot,5895,9,5904,1455577,12409,NULL
2019,Maharashtra,"Ratnagiri - Sindhudurg","Maruti Ramchandra Joshi",M,74,GEN,VBA,Whistle,30639,243,30882,1455577,12410,NULL
2019,Maharashtra,"Ratnagiri - Sindhudurg","Rajesh Dilipkumar Jadhav",M,32,SC,BARESP,"Air Conditioner",9563,2,9565,1455577,12411,NULL
2019,Maharashtra,"Ratnagiri - Sindhudurg","Adv. Sanjay Sharad Gangnaik",M,51,GEN,SMFB,Crane,2133,1,2134,1455577,12412,NULL
2019,Maharashtra,"Ratnagiri - Sindhudurg","Amberkar Pandharinath Vidyadhar",M,39,GEN,IND,"Gas Cylinder",3252,5,3257,1455577,12413,NULL
2019,Maharashtra,"Ratnagiri - Sindhudurg","Narayan Dasharath Gavas",M,41,GEN,IND,Jackfruit,5629,4,5633,1455577,12414,NULL
2019,Maharashtra,"Ratnagiri - Sindhudurg","Nilesh Bhikaji Bhatade",M,28,GEN,IND,Almirah,17667,1,17668,1455577,12415,NULL
2019,Maharashtra,"Ratnagiri - Sindhudurg","Vinayak Lavu Raut",M,47,GEN,IND,Trumpet,4388,5,4393,1455577,12416,NULL
2019,Maharashtra,"Ratnagiri - Sindhudurg",NOTA,Unknown,46,Unknown,NOTA,NOTA,13715,62,13777,1455577,12417,NULL
2019,Maharashtra,Kolhapur,"Dundappa Kundappa Shrikant Sir",M,68,SC,BSP,Elephant,4965,69,5034,1880496,12418,NULL
2019,Maharashtra,Kolhapur,"Dhananjay Mahadik",M,47,GEN,NCP,Clock,476820,1697,478517,1880496,12419,NULL
2019,Maharashtra,Kolhapur,"Sanjay Sadashivrao Mandlik",M,54,GEN,SHS,"Bow And Arrow",745675,3410,749085,1880496,12420,NULL
2019,Maharashtra,Kolhapur,"Dr. Aruna Mohan Mali",F,37,GEN,VBA,"Cup & Saucer",63251,188,63439,1880496,12421,NULL
2019,Maharashtra,Kolhapur,"Kisan Keraba Katkar",M,64,GEN,BALP,"Plate Containing Food",1899,3,1902,1880496,12422,NULL
2019,Maharashtra,Kolhapur,"Dayanand Maruti Kamble",M,37,SC,BARESP,"Air Conditioner",1560,10,1570,1880496,12423,NULL
2019,Maharashtra,Kolhapur,"Nagratna Siddharth",M,48,SC,BMUP,Cot,1417,4,1421,1880496,12424,NULL
2019,Maharashtra,Kolhapur,"Paresh Dattatray Bhosale",M,38,GEN,IND,"Gas Cylinder",1088,4,1092,1880496,12425,NULL
2019,Maharashtra,Kolhapur,"Bajirao Sadashiv Naik",M,39,SC,IND,Helicopter,2051,4,2055,1880496,12426,NULL
2019,Maharashtra,Kolhapur,"Mane Arvind Bhiva",M,51,SC,IND,"Pen Nib With Seven Rays",2119,3,2122,1880496,12427,NULL
2019,Maharashtra,Kolhapur,"Mulla Mushtak Ajij",M,47,GEN,IND,Whistle,3386,4,3390,1880496,12428,NULL
2019,Maharashtra,Kolhapur,"Yuvraj Bhimrao Desai",M,35,GEN,IND,Almirah,1753,5,1758,1880496,12429,NULL
2019,Maharashtra,Kolhapur,"Rajendra Balaso Koli (Galatage)",M,55,GEN,IND,Kettle,2589,8,2597,1880496,12430,NULL
2019,Maharashtra,Kolhapur,"Sandeep Gundopant Sankpal",M,38,GEN,IND,Ring,5954,1,5955,1880496,12431,NULL
2019,Maharashtra,Kolhapur,"Sandeep Bhairavnath Kogale",M,33,SC,IND,Bat,2222,2,2224,1880496,12432,NULL
2019,Maharashtra,Kolhapur,NOTA,Unknown,46,Unknown,NOTA,NOTA,8659,32,8691,1880496,12433,NULL
2019,Maharashtra,Hatkanangle,"Ajay Prakash Kurane",M,44,SC,BSP,Elephant,4072,84,4156,1776555,12434,NULL
2019,Maharashtra,Hatkanangle,"Dhairyasheel Sambhajirao Mane",M,38,GEN,SHS,"Bow And Arrow",582776,3000,585776,1776555,12435,NULL
2019,Maharashtra,Hatkanangle,"Aslam Badshahaji Sayyad",M,56,GEN,VBA,"Cup & Saucer",123151,268,123419,1776555,12436,NULL
2019,Maharashtra,Hatkanangle,"Prof. Dr. Prashant Gangawane",M,36,SC,BARESP,"Air Conditioner",1735,9,1744,1776555,12437,NULL
2019,Maharashtra,Hatkanangle,"Madan Vajir Sardar",M,39,SC,BMUP,Cot,1170,11,1181,1776555,12438,NULL
2019,Maharashtra,Hatkanangle,"Raju Mujikrao Shetty",M,67,GEN,BAHUMP,Whistle,8086,17,8103,1776555,12439,NULL
2019,Maharashtra,Hatkanangle,"Raju Anna Shetti",M,51,GEN,SWP,Bat,487276,2461,489737,1776555,12440,NULL
2019,Maharashtra,Hatkanangle,"Anandrao Vasantrao Sarnaik (Fouji Bapu)",M,58,GEN,IND,"Battery Torch",3300,16,3316,1776555,12441,NULL
2019,Maharashtra,Hatkanangle,"Aitawade Vidyasagar Devappa",M,73,GEN,IND,Helicopter,1986,5,1991,1776555,12442,NULL
2019,Maharashtra,Hatkanangle,"Kamble Vishwas Ananda",M,52,SC,IND,"Gas Cylinder",1402,6,1408,1776555,12443,NULL
2019,Maharashtra,Hatkanangle,"Kishor Rajaram Panhalkar",M,26,GEN,IND,"Cctv Camera",1181,3,1184,1776555,12444,NULL
2019,Maharashtra,Hatkanangle,"Dr. Nitin Udal Bhat",M,33,GEN,IND,Computer,1011,0,1011,1776555,12445,NULL
2019,Maharashtra,Hatkanangle,"Patil Raghunath Ramchandra",M,68,GEN,IND,Kettle,2819,1,2820,1776555,12446,NULL
2019,Maharashtra,Hatkanangle,"Mahadev Jagannath Jagadale",M,35,GEN,IND,Diamond,3585,2,3587,1776555,12447,NULL
2019,Maharashtra,Hatkanangle,"Vijay Bhagwan Chougule",M,42,GEN,IND,"Hockey & Ball",5974,0,5974,1776555,12448,NULL
2019,Maharashtra,Hatkanangle,"Sangramsinh Jaysingrao Gaikwad",M,61,GEN,IND,"Pen Drive",8689,6,8695,1776555,12449,NULL
2019,Maharashtra,Hatkanangle,"Sanjay Ghanshyam Agrawal",M,49,GEN,IND,"Auto- Rickshaw",1000,1,1001,1776555,12450,NULL
2019,Maharashtra,Hatkanangle,NOTA,Unknown,46,Unknown,NOTA,NOTA,7043,65,7108,1776555,12451,NULL
2019,Manipur,"Inner Manipur","Oinam Nabakishore Singh",M,59,GEN,INC,Hand,244972,905,245877,937464,12452,NULL
2019,Manipur,"Inner Manipur","Moirangthem Nara Singh",M,69,GEN,CPI,"Ears Of Corn And Sickle",133093,720,133813,937464,12453,NULL
2019,Manipur,"Inner Manipur","Dr Rajkumar Ranjan Singh",M,67,GEN,BJP,Lotus,261802,1830,263632,937464,12454,NULL
2019,Manipur,"Inner Manipur","R.K. Anand",M,59,GEN,NEINDP,"Walking Stick",24938,72,25010,937464,12455,NULL
2019,Manipur,"Inner Manipur","Oinam Jugindro Singh",M,68,GEN,MPEP,Bicycle,1755,28,1783,937464,12456,NULL
2019,Manipur,"Inner Manipur","Dr. G. Tonsana Sharma",M,69,GEN,MDPF,"Battery Torch",1245,11,1256,937464,12457,NULL
2019,Manipur,"Inner Manipur","Senjam Nandeshwore Singh",M,60,GEN,RJSNP,Coat,739,8,747,937464,12458,NULL
2019,Manipur,"Inner Manipur","Md. Iliyash Khan",M,34,GEN,IND,"Auto- Rickshaw",468,24,492,937464,12459,NULL
2019,Manipur,"Inner Manipur","M. Totomshana Nongshaba",M,40,GEN,IND,Helicopter,960,13,973,937464,12460,NULL
2019,Manipur,"Inner Manipur","Rajkumar Somendro Singh (Kaiku)",M,40,GEN,IND,Ship,80566,1068,81634,937464,12461,NULL
2019,Manipur,"Inner Manipur","Wahengbam Pabitra Singh",M,35,GEN,IND,"Ganna Kisan",1465,5,1470,937464,12462,NULL
2019,Manipur,"Inner Manipur",NOTA,Unknown,46,Unknown,NOTA,NOTA,2570,44,2614,937464,12463,NULL
2019,Manipur,"Outer Manipur","Angam Karung Kom",M,63,ST,NCP,Clock,2145,407,2552,1022099,12464,NULL
2019,Manipur,"Outer Manipur","K. James",M,56,ST,INC,Hand,151103,1407,152510,1022099,12465,NULL
2019,Manipur,"Outer Manipur","Thangminlien Kipgen",M,64,ST,NPEP,Book,30261,465,30726,1022099,12466,NULL
2019,Manipur,"Outer Manipur","Lorho S. Pfoze",M,59,ST,NPF,Cock,362707,820,363527,1022099,12467,NULL
2019,Manipur,"Outer Manipur","Houlim Shokhopao Mate",M,36,ST,BJP,Lotus,287058,2687,289745,1022099,12468,NULL
2019,Manipur,"Outer Manipur","Ashang Kasar",M,43,ST,NEINDP,"Walking Stick",12081,130,12211,1022099,12469,NULL
2019,Manipur,"Outer Manipur","Hangkhanpau Taithul",M,55,ST,JD(U),Arrow,2879,108,2987,1022099,12470,NULL
2019,Manipur,"Outer Manipur","Leikhan Kaipu",M,54,ST,IND,"Black Board",933,63,996,1022099,12471,NULL
2019,Manipur,"Outer Manipur",NOTA,Unknown,46,Unknown,NOTA,NOTA,2668,107,2775,1022099,12472,NULL
2019,Meghalaya,Shillong,"Jemino Mawthoh",M,54,ST,UDP,Drum,267080,176,267256,1197806,12473,NULL
2019,Meghalaya,Shillong,"Sanbor Shullai",M,52,ST,BJP,Lotus,75786,897,76683,1197806,12474,NULL
2019,Meghalaya,Shillong,"Vincent H. Pala",M,51,ST,INC,Hand,419212,477,419689,1197806,12475,NULL
2019,Meghalaya,Shillong,"Romeo Phira Rani",M,51,ST,IND,Diamond,4946,15,4961,1197806,12476,NULL
2019,Meghalaya,Shillong,"Samuel Hashah",M,32,ST,IND,Football,4582,19,4601,1197806,12477,NULL
